Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Developmental_stage,Ecotype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Experimental_Factor:_individual (exp),external_id,genotype,Individual,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism_part,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sample_name,SRA Study,Submitter_Id,ENA_first_public,ena_last_update,INSDC_center_alias,ena_first_public,ena_last_update,scientific_name
ERR7624797,WGS,300,1558380900,PRJEB49306,SAMEA11057546,ArrayExpress,560652120,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195377,Plate3_E11,SAMEA11057546,wild type genotype,Plate3_E11,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057546,E-MTAB-11254:Plate3_E11,ERP133800,E-MTAB-11254:Plate3_E11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624798,WGS,300,1380458700,PRJEB49306,SAMEA11057547,ArrayExpress,490346076,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195378,Plate3_E12,SAMEA11057547,wild type genotype,Plate3_E12,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057547,E-MTAB-11254:Plate3_E12,ERP133800,E-MTAB-11254:Plate3_E12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624799,WGS,300,1148991600,PRJEB49306,SAMEA11057548,ArrayExpress,410334723,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195379,Plate3_E2,SAMEA11057548,wild type genotype,Plate3_E2,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:25:00Z,1,SAMEA11057548,E-MTAB-11254:Plate3_E2,ERP133800,E-MTAB-11254:Plate3_E2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624800,WGS,300,1369096500,PRJEB49306,SAMEA11057549,ArrayExpress,479943524,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195380,Plate3_E3,SAMEA11057549,wild type genotype,Plate3_E3,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057549,E-MTAB-11254:Plate3_E3,ERP133800,E-MTAB-11254:Plate3_E3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624801,WGS,300,1431472200,PRJEB49306,SAMEA11057550,ArrayExpress,508982252,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195381,Plate3_E4,SAMEA11057550,wild type genotype,Plate3_E4,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057550,E-MTAB-11254:Plate3_E4,ERP133800,E-MTAB-11254:Plate3_E4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624802,WGS,300,1538402400,PRJEB49306,SAMEA11057551,ArrayExpress,518204368,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195382,Plate3_E5,SAMEA11057551,wild type genotype,Plate3_E5,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057551,E-MTAB-11254:Plate3_E5,ERP133800,E-MTAB-11254:Plate3_E5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624803,WGS,300,969481500,PRJEB49306,SAMEA11057552,ArrayExpress,369199137,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195383,Plate3_E6,SAMEA11057552,wild type genotype,Plate3_E6,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:25:00Z,1,SAMEA11057552,E-MTAB-11254:Plate3_E6,ERP133800,E-MTAB-11254:Plate3_E6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624804,WGS,300,1344465600,PRJEB49306,SAMEA11057553,ArrayExpress,483030465,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195384,Plate3_E7,SAMEA11057553,wild type genotype,Plate3_E7,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:25:00Z,1,SAMEA11057553,E-MTAB-11254:Plate3_E7,ERP133800,E-MTAB-11254:Plate3_E7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624805,WGS,300,1362619800,PRJEB49306,SAMEA11057554,ArrayExpress,490508154,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195385,Plate3_E8,SAMEA11057554,wild type genotype,Plate3_E8,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057554,E-MTAB-11254:Plate3_E8,ERP133800,E-MTAB-11254:Plate3_E8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624806,WGS,300,1184008800,PRJEB49306,SAMEA11057555,ArrayExpress,408272379,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195386,Plate3_E9,SAMEA11057555,wild type genotype,Plate3_E9,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_E9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057555,E-MTAB-11254:Plate3_E9,ERP133800,E-MTAB-11254:Plate3_E9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624807,WGS,300,1707579600,PRJEB49306,SAMEA11057556,ArrayExpress,570114012,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195387,Plate3_F1,SAMEA11057556,wild type genotype,Plate3_F1,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:28:00Z,1,SAMEA11057556,E-MTAB-11254:Plate3_F1,ERP133800,E-MTAB-11254:Plate3_F1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624808,WGS,300,1621764000,PRJEB49306,SAMEA11057557,ArrayExpress,547162050,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195388,Plate3_F10,SAMEA11057557,wild type genotype,Plate3_F10,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057557,E-MTAB-11254:Plate3_F10,ERP133800,E-MTAB-11254:Plate3_F10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624809,WGS,300,1614613800,PRJEB49306,SAMEA11057558,ArrayExpress,538766021,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195389,Plate3_F11,SAMEA11057558,wild type genotype,Plate3_F11,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:28:00Z,1,SAMEA11057558,E-MTAB-11254:Plate3_F11,ERP133800,E-MTAB-11254:Plate3_F11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624810,WGS,300,1644185400,PRJEB49306,SAMEA11057559,ArrayExpress,549689186,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195390,Plate3_F12,SAMEA11057559,wild type genotype,Plate3_F12,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057559,E-MTAB-11254:Plate3_F12,ERP133800,E-MTAB-11254:Plate3_F12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624811,WGS,300,1699650000,PRJEB49306,SAMEA11057560,ArrayExpress,570002508,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195391,Plate3_F2,SAMEA11057560,wild type genotype,Plate3_F2,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057560,E-MTAB-11254:Plate3_F2,ERP133800,E-MTAB-11254:Plate3_F2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624812,WGS,300,1571497200,PRJEB49306,SAMEA11057561,ArrayExpress,533851869,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195392,Plate3_F3,SAMEA11057561,wild type genotype,Plate3_F3,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate3_F3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:28:00Z,1,SAMEA11057561,E-MTAB-11254:Plate3_F3,ERP133800,E-MTAB-11254:Plate3_F3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624813,WGS,300,1548547800,PRJEB49306,SAMEA11057562,ArrayExpress,516231570,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195393,Plate3_F4,SAMEA11057562,wild type genotype,Plate3_F4,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057562,E-MTAB-11254:Plate3_F4,ERP133800,E-MTAB-11254:Plate3_F4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624814,WGS,300,1537302000,PRJEB49306,SAMEA11057563,ArrayExpress,513217545,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195394,Plate3_F5,SAMEA11057563,wild type genotype,Plate3_F5,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:28:00Z,1,SAMEA11057563,E-MTAB-11254:Plate3_F5,ERP133800,E-MTAB-11254:Plate3_F5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624815,WGS,300,1370223000,PRJEB49306,SAMEA11057564,ArrayExpress,457813404,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195395,Plate3_F6,SAMEA11057564,wild type genotype,Plate3_F6,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057564,E-MTAB-11254:Plate3_F6,ERP133800,E-MTAB-11254:Plate3_F6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624816,WGS,300,1205983200,PRJEB49306,SAMEA11057565,ArrayExpress,400248237,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195396,Plate3_F7,SAMEA11057565,wild type genotype,Plate3_F7,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057565,E-MTAB-11254:Plate3_F7,ERP133800,E-MTAB-11254:Plate3_F7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624817,WGS,300,1436170500,PRJEB49306,SAMEA11057566,ArrayExpress,479988413,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195397,Plate3_F8,SAMEA11057566,wild type genotype,Plate3_F8,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057566,E-MTAB-11254:Plate3_F8,ERP133800,E-MTAB-11254:Plate3_F8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624818,WGS,300,1459343400,PRJEB49306,SAMEA11057567,ArrayExpress,494962788,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195398,Plate3_F9,SAMEA11057567,wild type genotype,Plate3_F9,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_F9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057567,E-MTAB-11254:Plate3_F9,ERP133800,E-MTAB-11254:Plate3_F9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624819,WGS,300,1260982200,PRJEB49306,SAMEA11057568,ArrayExpress,419488878,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195399,Plate3_G1,SAMEA11057568,wild type genotype,Plate3_G1,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057568,E-MTAB-11254:Plate3_G1,ERP133800,E-MTAB-11254:Plate3_G1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624820,WGS,300,1421360700,PRJEB49306,SAMEA11057569,ArrayExpress,474418929,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195400,Plate3_G10,SAMEA11057569,wild type genotype,Plate3_G10,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057569,E-MTAB-11254:Plate3_G10,ERP133800,E-MTAB-11254:Plate3_G10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624821,WGS,300,1593646800,PRJEB49306,SAMEA11057570,ArrayExpress,528536718,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195401,Plate3_G11,SAMEA11057570,wild type genotype,Plate3_G11,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057570,E-MTAB-11254:Plate3_G11,ERP133800,E-MTAB-11254:Plate3_G11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624822,WGS,300,1035312600,PRJEB49306,SAMEA11057571,ArrayExpress,344163022,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195402,Plate3_G12,SAMEA11057571,wild type genotype,Plate3_G12,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057571,E-MTAB-11254:Plate3_G12,ERP133800,E-MTAB-11254:Plate3_G12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624823,WGS,300,1414697400,PRJEB49306,SAMEA11057572,ArrayExpress,487373936,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195403,Plate3_G2,SAMEA11057572,wild type genotype,Plate3_G2,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057572,E-MTAB-11254:Plate3_G2,ERP133800,E-MTAB-11254:Plate3_G2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624824,WGS,300,1407000600,PRJEB49306,SAMEA11057573,ArrayExpress,478473417,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195404,Plate3_G3,SAMEA11057573,wild type genotype,Plate3_G3,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057573,E-MTAB-11254:Plate3_G3,ERP133800,E-MTAB-11254:Plate3_G3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624825,WGS,300,1322414700,PRJEB49306,SAMEA11057574,ArrayExpress,438462422,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195405,Plate3_G4,SAMEA11057574,wild type genotype,Plate3_G4,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:26:00Z,1,SAMEA11057574,E-MTAB-11254:Plate3_G4,ERP133800,E-MTAB-11254:Plate3_G4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624826,WGS,300,1658428200,PRJEB49306,SAMEA11057575,ArrayExpress,545578904,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195406,Plate3_G5,SAMEA11057575,wild type genotype,Plate3_G5,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057575,E-MTAB-11254:Plate3_G5,ERP133800,E-MTAB-11254:Plate3_G5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624827,WGS,300,1323611100,PRJEB49306,SAMEA11057576,ArrayExpress,439345184,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195407,Plate3_G6,SAMEA11057576,wild type genotype,Plate3_G6,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:28:00Z,1,SAMEA11057576,E-MTAB-11254:Plate3_G6,ERP133800,E-MTAB-11254:Plate3_G6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624828,WGS,300,1320621000,PRJEB49306,SAMEA11057577,ArrayExpress,442090542,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195408,Plate3_G7,SAMEA11057577,wild type genotype,Plate3_G7,MPIPZ,2022-06-14T16:16:55Z,2022-06-14T16:16:55Z,public,Illumina HiSeq 3000,Plate3_G7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:27:00Z,1,SAMEA11057577,E-MTAB-11254:Plate3_G7,ERP133800,E-MTAB-11254:Plate3_G7,2022-06-14,2022-06-14,MPIPZ,,,
