Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,genotype,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lib_id,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR14307036,WGS,300,507160500,PRJNA723952,SAMN18837885,Plant,214498326,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662495,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 353 of 1108,aa_C_208,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_208,SRP315964,Leaf
SRR14307037,WGS,300,433850400,PRJNA723952,SAMN18837884,Plant,181767581,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662494,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 352 of 1108,aa_C_200,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_200,SRP315964,Leaf
SRR14307038,WGS,300,432326100,PRJNA723952,SAMN18837883,Plant,180612550,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662493,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 351 of 1108,LC_C_120,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,LC_C_120,SRP315964,Leaf
SRR14307039,WGS,300,351021900,PRJNA723952,SAMN18837882,Plant,147157450,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662491,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 350 of 1108,LC_C_112,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,LC_C_112,SRP315964,Leaf
SRR14307040,WGS,300,320358000,PRJNA723952,SAMN18837881,Plant,133944284,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662490,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 349 of 1108,LC_C_104,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_104,SRP315964,Leaf
SRR14307041,WGS,300,266025300,PRJNA723952,SAMN18837689,Plant,112856229,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662489,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 157 of 1108,aa_C_157,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_157,SRP315964,Leaf
SRR14307042,WGS,300,208977000,PRJNA723952,SAMN18837692,Plant,88231555,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662535,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 160 of 1108,aa_C_160,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_160,SRP315964,Leaf
SRR14307043,WGS,300,212434200,PRJNA723952,SAMN18837688,Plant,90832440,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662488,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 156 of 1108,aa_C_156,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_156,SRP315964,Leaf
SRR14307044,WGS,300,250017000,PRJNA723952,SAMN18837687,Plant,106726430,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662487,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 155 of 1108,aa_C_155,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_155,SRP315964,Leaf
SRR14307045,WGS,300,196170600,PRJNA723952,SAMN18837686,Plant,83758315,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662486,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 154 of 1108,aa_C_154,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_154,SRP315964,Leaf
SRR14307046,WGS,300,171489000,PRJNA723952,SAMN18837685,Plant,72648991,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662485,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 153 of 1108,aa_C_153,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_153,SRP315964,Leaf
SRR14307047,WGS,300,232666200,PRJNA723952,SAMN18837683,Plant,98728366,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662483,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 151 of 1108,aa_C_151,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_151,SRP315964,Leaf
SRR14307048,WGS,300,188655600,PRJNA723952,SAMN18837548,Plant,78553454,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662482,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 16 of 1108,aa_C_16,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_16,SRP315964,Leaf
SRR14307049,WGS,300,189555600,PRJNA723952,SAMN18837682,Plant,80327471,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662481,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 150 of 1108,aa_C_150,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_150,SRP315964,Leaf
SRR14307050,WGS,300,213430500,PRJNA723952,SAMN18837684,Plant,91071331,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662484,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 152 of 1108,aa_C_152,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_152,SRP315964,Leaf
SRR14307051,WGS,300,203070000,PRJNA723952,SAMN18837681,Plant,85713487,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662480,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 149 of 1108,aa_C_149,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_149,SRP315964,Leaf
SRR14307052,WGS,300,204331800,PRJNA723952,SAMN18837680,Plant,87127534,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662479,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 148 of 1108,aa_C_148,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_148,SRP315964,Leaf
SRR14307053,WGS,300,261538500,PRJNA723952,SAMN18837679,Plant,110833517,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662478,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 147 of 1108,aa_C_147,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_147,SRP315964,Leaf
SRR14307054,WGS,300,186733800,PRJNA723952,SAMN18837678,Plant,81632032,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662477,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 146 of 1108,aa_C_146,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_146,SRP315964,Leaf
SRR14307055,WGS,300,147196500,PRJNA723952,SAMN18837676,Plant,62110450,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662475,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 144 of 1108,aa_C_144,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_144,SRP315964,Leaf
SRR14307056,WGS,300,152466300,PRJNA723952,SAMN18837675,Plant,64884580,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662474,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 143 of 1108,aa_C_143,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_143,SRP315964,Leaf
SRR14307057,WGS,300,125744400,PRJNA723952,SAMN18837674,Plant,53494237,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662473,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 142 of 1108,aa_C_142,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_142,SRP315964,Leaf
SRR14307058,WGS,300,261168600,PRJNA723952,SAMN18837677,Plant,111652347,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662476,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 145 of 1108,aa_C_145,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_145,SRP315964,Leaf
SRR14307059,WGS,300,118490700,PRJNA723952,SAMN18837673,Plant,50378408,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662472,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 141 of 1108,aa_C_141,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_141,SRP315964,Leaf
SRR14307060,WGS,300,264355500,PRJNA723952,SAMN18837547,Plant,110559073,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662471,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 15 of 1108,aa_C_15,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_15,SRP315964,Leaf
SRR14307061,WGS,300,146095500,PRJNA723952,SAMN18837672,Plant,61873479,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662470,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 140 of 1108,aa_C_140,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_140,SRP315964,Leaf
SRR14307062,WGS,300,133042200,PRJNA723952,SAMN18837671,Plant,55958470,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662469,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 139 of 1108,aa_C_139,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,aa_C_139,SRP315964,Leaf
SRR14307063,WGS,300,180616500,PRJNA723952,SAMN18837562,Plant,74677678,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662468,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 30 of 1108,aa_C_30,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_30,SRP315964,Leaf
SRR14307064,WGS,300,231387900,PRJNA723952,SAMN18837825,Plant,100405288,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662729,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 293 of 1108,aa_C_201,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_201,SRP315964,Leaf
SRR14307065,WGS,300,300293700,PRJNA723952,SAMN18837822,Plant,132275337,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662467,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 290 of 1108,LC_C_105,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_105,SRP315964,Leaf
SRR14307066,WGS,300,111867300,PRJNA723952,SAMN18837821,Plant,52766600,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662466,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 289 of 1108,LC_C_97,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_97,SRP315964,Leaf
SRR14307067,WGS,300,50950200,PRJNA723952,SAMN18837820,Plant,21988341,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662465,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 288 of 1108,LC_C_96,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:58:00Z,1,LC_C_96,SRP315964,Leaf
SRR14307068,WGS,300,360956400,PRJNA723952,SAMN18837819,Plant,153892777,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662464,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 287 of 1108,LC_C_95,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_95,SRP315964,Leaf
SRR14307069,WGS,300,185505000,PRJNA723952,SAMN18837817,Plant,78360310,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662462,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 285 of 1108,LC_C_93,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_93,SRP315964,Leaf
SRR14307070,WGS,300,278525700,PRJNA723952,SAMN18837816,Plant,118165588,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662461,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 284 of 1108,LC_C_92,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_92,SRP315964,Leaf
SRR14307071,WGS,300,250719900,PRJNA723952,SAMN18837815,Plant,105219493,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662460,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 283 of 1108,LC_C_91,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_91,SRP315964,Leaf
SRR14307072,WGS,300,234691500,PRJNA723952,SAMN18837818,Plant,99510861,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662463,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 286 of 1108,LC_C_94,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_94,SRP315964,Leaf
SRR14307073,WGS,300,249925500,PRJNA723952,SAMN18837814,Plant,105645584,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662459,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 282 of 1108,LC_C_90,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_90,SRP315964,Leaf
SRR14307074,WGS,300,250705200,PRJNA723952,SAMN18837813,Plant,106176682,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662458,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 281 of 1108,LC_C_89,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_89,SRP315964,Leaf
SRR14307075,WGS,300,173164800,PRJNA723952,SAMN18837561,Plant,71596014,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662457,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 29 of 1108,aa_C_29,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,aa_C_29,SRP315964,Leaf
SRR14307076,WGS,300,255016200,PRJNA723952,SAMN18837812,Plant,107796098,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662456,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 280 of 1108,LC_C_88,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_88,SRP315964,Leaf
SRR14307077,WGS,300,225129600,PRJNA723952,SAMN18837810,Plant,96545298,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662454,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 278 of 1108,LC_C_86,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_86,SRP315964,Leaf
SRR14307078,WGS,300,255945000,PRJNA723952,SAMN18837809,Plant,108659001,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662453,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 277 of 1108,LC_C_85,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_85,SRP315964,Leaf
SRR14307079,WGS,300,282083700,PRJNA723952,SAMN18837808,Plant,118114561,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662452,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 276 of 1108,LC_C_84,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_84,SRP315964,Leaf
SRR14307080,WGS,300,196164900,PRJNA723952,SAMN18837811,Plant,83543838,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662455,Col-0/Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 279 of 1108,LC_C_87,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T03:59:00Z,1,LC_C_87,SRP315964,Leaf
